timestamp,open,high,low,close,volume_(btc),volume_(currency),weighted_price,signal,ema200,ma200,rsi200,%k30
1346126040,10.93,10.93,10.88,10.88,7.5116,81.852774,10.89684941,0.0,11.010845,11.25735,50.034915,0.0
1346126220,10.92,10.92,10.89,10.89,5.2791,57.554064,10.90224925,0.0,11.009642,11.2543,50.077601,14.285714
1346126280,10.88,10.88,10.88,10.88,2.2354,24.321152,10.88,0.0,11.008352,11.2512,50.03464,0.0
1346126400,10.92,10.92,10.89,10.89,5.2796,57.559515,10.90224922,0.0,11.007175,11.24795,50.077683,14.285714
1346126460,10.88,10.88,10.88,10.88,2.2356,24.323328,10.88,0.0,11.005909,11.24475,50.034364,0.0
1346126580,10.91,10.91,10.88,10.88,5.2856,57.572074,10.89224951,0.0,11.004656,11.24155,50.034364,0.0
1346127120,10.89,10.89,10.88,10.88,2.0667,22.494881,10.88444428,0.0,11.003416,11.2394,50.034364,0.0
1346127300,10.89,10.89,10.88,10.88,2.0667,22.494881,10.88444428,0.0,11.002188,11.23725,50.034364,0.0
1346128020,10.89,10.89,10.88,10.88,3.4961,38.058201,10.88590172,0.0,11.000972,11.2351,50.034364,0.0
1346128200,10.89,10.89,10.88,10.88,2.0666,22.493793,10.8844445,0.0,10.999768,11.23295,50.034364,0.0
1346128500,10.89,10.89,10.89,10.89,0.9,9.801,10.89,0.0,10.998676,11.23085,50.078866,14.285714
1346129460,10.89,10.9,10.88,10.88,5.2856,57.553738,10.88878046,0.0,10.997495,11.2287,50.034079,0.0
1346129640,10.88,10.93,10.88,10.89,7.5029,81.79808678,10.90219606,0.0,10.996426,11.22675,50.07895,14.285714
1346129700,10.88,10.88,10.88,10.88,1.6308,17.743104,10.88,0.0,10.995267,11.22525,50.033793,0.0
1346129820,10.93,10.93,10.91,10.91,3.4872,38.075079,10.9185246,0.0,10.994419,11.22475,50.16927,42.857143
1346129880,10.9,10.9,10.88,10.88,5.6512,61.543117,10.8902741,0.0,10.99328,11.22415,50.03293,0.0
1346130000,10.93,10.93,10.91,10.91,3.487,38.072895,10.91852452,0.0,10.992452,11.2222,50.169031,42.857143
1346130060,10.9,10.9,10.88,10.88,5.651,61.540938,10.89027393,0.0,10.991333,11.2192,50.032068,0.0
1346130180,10.93,10.93,10.91,10.91,3.4872,38.075079,10.9185246,0.0,10.990523,11.21625,50.168792,60.0
1346130240,10.91,10.91,10.88,10.88,6.0512,65.903117,10.89091701,0.0,10.989424,11.21285,50.031207,0.0
1346130420,10.93,10.93,10.91,10.91,3.4872,38.075079,10.9185246,0.0,10.988633,11.2091,50.168554,60.0
1346130480,10.9,10.9,10.88,10.88,26.0512,283.495117,10.88222873,0.0,10.987553,11.208,50.030347,0.0
1346130540,10.93,10.93,10.93,10.93,0.9149,9.999857,10.93,0.0,10.98698,11.207,50.259872,100.0
1346130600,10.92,10.92,10.89,10.89,6.5936,71.885071,10.9022493,0.0,10.986015,11.20255,50.07494,20.0
1346130660,10.88,10.88,10.88,10.88,1.632,17.75616,10.88,0.0,10.98496,11.1982,50.028689,0.0
1346130780,10.93,10.93,10.92,10.92,2.0585,22.487969,10.9244445,0.0,10.984314,11.19405,50.213553,80.0
1346130840,10.91,10.91,10.91,10.91,1.4295,15.595845,10.91,0.0,10.983574,11.18965,50.166923,60.0
1346130900,10.91,10.92,10.91,10.92,2.0576,22.454697,10.91305259,0.0,10.982942,11.18525,50.213389,80.0
1346130960,10.91,10.91,10.88,10.88,7.079,77.120436,10.89425569,0.0,10.981917,11.18065,50.025868,0.0
1346131080,10.93,10.93,10.91,10.91,3.4888,38.092549,10.91852471,1.0,10.981202,11.1762,50.166147,60.0
1346131140,10.9,10.9,10.88,10.88,4.0214,43.788578,10.88888894,1.0,10.980195,11.1714,50.02502,0.0
1346131260,10.94,10.94,10.91,10.91,5.2679,57.537318,10.92224947,1.0,10.979496,11.1667,50.165918,50.0
1346131320,10.9,10.9,10.89,10.89,3.8606,42.064241,10.89577812,1.0,10.978606,11.16165,50.071332,16.666667
1346131440,10.92,10.92,10.88,10.88,7.5157,81.888293,10.89563088,1.0,10.977625,11.1565,50.023936,0.0
1346131500,10.99,10.99,10.99,10.99,6.5708301,72.2134228,10.99,1.0,10.977748,11.15185,50.541499,100.0
1346132460,11.13,11.13,11.13,11.13,37.6,418.488,11.13,1.0,10.979263,11.1479,51.188104,100.0
1346132640,11.08,11.08,11.08,11.08,17.106,189.53448,11.08,1.0,10.980265,11.14365,50.949019,80.0
1346132700,11.14,11.14,11.14,11.14,44.26706605,493.1351158,11.14,1.0,10.981854,11.13985,51.223777,100.0
1346135880,11.01,11.01,11.01,11.01,2.0,22.02,11.01,1.0,10.982135,11.1354,50.606503,50.0
1346136000,11.01,11.01,11.01,11.01,0.04583806,0.504677041,11.01,1.0,10.982412,11.13125,50.606503,50.0
1346136660,11.1,11.1,11.1,11.1,0.06126126,0.679999986,11.1,1.0,10.983582,11.12715,51.019251,84.615385
1346145000,10.99,10.99,10.99,10.99,0.9099,9.999801,10.99,1.0,10.983646,11.1225,50.500879,42.307692
1346145600,10.98,10.98,10.98,10.98,1.1373,12.487554,10.98,1.0,10.983609,11.1178,50.454043,38.461538
1346145660,10.97,10.97,10.97,10.97,1.4216,15.594952,10.97,1.0,10.983474,11.11305,50.407058,34.615385
1346145720,10.96,10.96,10.96,10.96,1.5412,16.891552,10.96,1.0,10.98324,11.10885,50.359925,30.769231
1346147220,10.97,10.97,10.97,10.97,69.0,756.93,10.97,1.0,10.983109,11.10495,50.40653,34.615385
1346147460,10.99,10.99,10.99,10.99,78.0,857.22,10.99,1.0,10.983177,11.1014,50.499944,42.307692
1346147700,10.94,10.94,10.94,10.94,68.0,743.92,10.94,1.0,10.982748,11.0976,50.262071,23.076923
1346148660,11.2,11.2,11.2,11.2,22.11964286,247.74,11.2,1.0,10.984909,11.09635,51.457052,100.0
1346149320,11.12,11.12,11.12,11.12,2.78417266,30.95999998,11.12,1.0,10.986254,11.0925,51.077565,75.0
1346149500,11.12,11.12,11.12,11.12,3.89838129,43.34999995,11.12,1.0,10.987584,11.0903,51.077565,75.0
1346149560,11.03,11.03,11.03,11.03,0.3846,4.242138,11.03,1.0,10.988006,11.08735,50.653078,46.875
1346149920,11.03,11.03,11.03,11.03,3.88303068,42.8298284,11.03,1.0,10.988424,11.0835,50.653078,46.875
1346150160,11.05,11.05,11.05,11.05,40.0,442.0,11.05,1.0,10.989037,11.07995,50.744959,53.125
1346150580,11.06,11.06,11.06,11.06,1.42254356,15.73333177,11.06,1.0,10.989743,11.0765,50.791001,56.25
1346150640,11.06,11.06,11.06,11.06,2.27745644,25.18866823,11.06,1.0,10.990442,11.0733,50.791001,56.25
1346150940,11.05,11.05,11.05,11.05,6.8,75.14,11.05,1.0,10.991035,11.06985,50.74309,53.125
1346151480,11.0,11.0,11.0,11.0,10.0,110.0,11.0,1.0,10.991124,11.06615,50.503692,37.5
1346153460,10.9,10.9,10.9,10.9,2.06857246,22.54743981,10.9,1.0,10.990217,11.0619,50.029259,6.25
1346153700,11.07,11.07,11.07,11.07,5.59439928,61.93000003,11.07,1.0,10.991011,11.05845,50.818625,59.375
1346154180,11.0,11.0,11.0,11.0,1.42254356,15.64797916,11.0,1.0,10.991101,11.05445,50.488573,37.5
1346154480,11.0,11.0,11.0,11.0,3.0810928,33.8920208,11.0,1.0,10.991189,11.0502,50.488573,37.5
1346154660,10.91,10.91,10.91,10.91,10.0,109.1,10.91,1.0,10.990381,11.04555,50.066291,9.375
1346155620,11.06,11.06,11.06,11.06,44.8119349,495.62,11.06,1.0,10.991074,11.0417,50.756192,53.333333
1346156220,11.06,11.06,11.06,11.06,55.246,611.02076,11.06,1.0,10.99176,11.03775,50.756192,53.333333
1346156280,11.06,11.06,11.06,11.06,38.637,427.32522,11.06,1.0,10.992439,11.0338,50.756192,53.333333
1346156340,11.06,11.06,11.06,11.06,0.42314647,4.679999958,11.06,1.0,10.993111,11.0299,50.756192,53.333333
1346156580,11.06,11.06,11.06,11.06,25.353,280.40418,11.06,0.0,10.993777,11.026,50.756192,53.333333
1346156700,11.06,11.06,11.06,11.06,14.392,159.17552,11.06,0.0,10.994436,11.0221,50.756192,53.333333
1346156760,11.06,11.06,11.06,11.06,18.595,205.6607,11.06,0.0,10.995088,11.0183,50.756192,53.333333
1346156820,11.06,11.06,11.06,11.06,9.298,102.83588,11.06,0.0,10.995734,11.01465,50.756192,53.333333
1346157240,11.06,11.06,11.06,11.06,13.05063291,144.34,11.06,0.0,10.996373,11.0119,50.756192,53.333333
1346157360,11.03,11.03,11.03,11.03,1.42254356,15.69065547,11.03,0.0,10.996708,11.0086,50.60989,43.333333
1346157900,11.06,11.06,11.06,11.06,5.5994575,61.92999995,11.06,0.0,10.997338,11.0055,50.752557,53.333333
1346158020,10.9,10.9,10.9,10.9,0.98,10.682,10.9,0.0,10.996369,11.0016,49.978731,0.0
1346158440,10.9,10.9,10.76,10.76,42.08172444,455.9389966,10.8346082,0.0,10.994017,10.99715,49.317473,0.0
1346158500,10.72,10.72,10.63,10.63,6.7001,71.468279,10.66674811,0.0,10.990395,10.99225,48.715954,0.0
1346158560,10.8,10.8,10.8,10.8,8.62364341,93.13534883,10.8,0.0,10.988501,10.9883,49.525063,29.824561
1346159280,10.9,10.9,10.79,10.79,132.7858835,1432.916163,10.79117844,0.0,10.986526,10.9838,49.478913,32.653061
1346159340,10.79,10.79,10.79,10.79,246.8857797,2663.897562,10.79,1.0,10.98457,10.97955,49.478913,32.653061
1346159400,10.79,10.79,10.79,10.79,21.94696695,236.8077734,10.79,1.0,10.982634,10.9753,49.478913,36.363636
1346159940,10.8,10.8,10.8,10.8,22.70106605,245.1715133,10.8,1.0,10.980817,10.9708,49.526659,38.636364
1346160540,11.0,11.0,11.0,11.0,75.74889902,833.2378892,11.0,1.0,10.981008,10.96725,50.467603,84.090909
1346160600,11.0,11.0,11.0,11.0,73.17655552,804.9421107,11.0,1.0,10.981197,10.96405,50.467603,84.090909
1346162820,11.06,11.06,11.06,11.06,11.19981917,123.87,11.06,0.0,10.981981,10.96145,50.745843,97.727273
1346164320,11.02,11.02,11.02,11.02,4.52359347,49.85000004,11.02,0.0,10.982359,10.9593,50.555567,88.636364
1346164560,11.02,11.02,11.01,11.02,11.38034848,125.3829894,11.0175,0.0,10.982734,10.957,50.555567,88.636364
1346164620,11.02,11.02,11.02,11.02,1.42254356,15.67643003,11.02,0.0,10.983104,10.9546,50.555567,88.636364
1346165160,10.9,10.9,10.9,10.9,10.0,109.0,10.9,0.0,10.982277,10.9531,49.984779,61.363636
1346165640,11.02,11.02,11.02,11.02,1.62522686,17.91,11.02,0.0,10.982653,10.9522,50.545936,90.697674
1346165700,10.86,10.86,10.86,10.86,10.0,108.6,10.86,0.0,10.981432,10.95,49.797244,53.488372
1346166780,10.86,10.86,10.8,10.8,9.4928,102.612018,10.80945748,0.0,10.979627,10.9485,49.520797,39.534884
1346166900,11.02,11.02,11.02,11.02,5.61978221,61.92999995,11.02,0.0,10.980029,10.9464,50.53278,90.697674
1346167560,11.02,11.02,11.02,11.02,5.41742287,59.70000003,11.02,0.0,10.980427,10.9462,50.53278,90.697674
1346168340,10.87,10.87,10.87,10.87,11.3271176,123.1257683,10.87,0.0,10.979328,10.9454,49.844601,55.813953
1346169480,10.83,10.83,10.83,10.83,3.20010969,34.65718794,10.83,0.0,10.977842,10.94445,49.663338,46.511628
1346173500,10.8,10.8,10.8,10.8,16.48723229,178.0621087,10.8,0.0,10.976072,10.94245,49.527576,39.534884
1346173620,10.94,10.94,10.94,10.94,0.12633,1.3820502,10.94,0.0,10.975713,10.9421,50.166496,72.093023
1346175420,10.87,10.87,10.87,10.87,11.3271176,123.1257683,10.87,0.0,10.974662,10.94045,49.849394,55.813953
1346175720,10.9,10.9,10.9,10.9,9.94,108.346,10.9,0.0,10.973919,10.93985,49.985564,62.790698
1346176680,10.9,10.9,10.88,10.88,22.61145706,246.0322008,10.88086452,0.0,10.972984,10.93915,49.894793,58.139535
1346178420,10.93,10.95,10.93,10.95,66.78821224,730.3077,10.93467957,1.0,10.972755,10.93795,50.212819,74.418605
1346178540,10.88,10.88,10.88,10.88,2.05213988,22.32728189,10.88,1.0,10.971832,10.93635,49.894539,58.139535
1346178960,10.86,10.86,10.81,10.81,29.5,319.36406,10.82590034,1.0,10.970222,10.9344,49.578699,41.860465
1346179380,10.88,10.94,10.88,10.94,12.29944845,134.50082,10.93551638,1.0,10.969921,10.93285,50.167474,72.093023
1346179980,10.97,10.97,10.97,10.97,22.7606969,249.684845,10.97,1.0,10.969922,10.93125,50.302069,79.069767
1346180040,10.97,10.97,10.97,10.97,5.46810893,59.98515496,10.97,1.0,10.969923,10.92945,50.302069,66.666667
1346181720,10.82,10.82,10.82,10.82,0.5,5.41,10.82,1.0,10.968431,10.9268,49.625142,11.111111
1346181900,11.0,11.0,11.0,11.0,5.81235983,63.93595813,11.0,1.0,10.968745,10.92505,50.42966,77.777778
1346183820,11.0,11.0,11.0,11.0,19.87781439,218.6559583,11.0,1.0,10.969056,10.9238,50.42966,77.777778
1346183940,11.01,11.17,11.01,11.17,70.65837751,781.754509,11.06386159,1.0,10.971056,10.92365,51.173548,100.0
1346184960,11.19,11.19,11.19,11.19,32.02949062,358.41,11.19,1.0,10.973234,10.9236,51.26003,100.0
1346185200,11.2,11.21,11.2,11.21,52.62997415,589.6157105,11.20304009,1.0,10.97559,10.92385,51.346639,100.0
1346185260,11.21,11.21,11.21,11.21,10.7,119.947,11.21,1.0,10.977923,10.92365,51.346639,100.0
1346185320,11.21,11.21,11.21,11.21,10.12310437,113.48,11.21,1.0,10.980232,10.9251,51.346639,100.0
1346185380,11.21,11.21,11.21,11.21,17.75914362,199.08,11.21,1.0,10.982518,10.92615,51.346639,100.0
1346185680,10.95,10.95,10.95,10.95,20.3,222.285,10.95,1.0,10.982195,10.9259,50.164349,36.585366
1346185740,10.82,10.82,10.8,10.81,84.70069805,916.0570829,10.81522471,1.0,10.980481,10.92495,49.546957,2.439024
1346185800,10.8,10.8,10.8,10.8,36.26659983,391.6792782,10.8,1.0,10.978685,10.9239,49.503221,0.0
1346185860,10.82,10.82,10.82,10.82,10.0,108.2,10.82,1.0,10.977106,10.923,49.59266,4.878049
1346187000,11.2,11.2,11.2,11.2,44.15446429,494.5300001,11.2,1.0,10.979324,10.924,51.241758,97.560976
1346190600,11.0,11.0,11.0,11.0,9.04545455,99.50000005,11.0,1.0,10.97953,10.9247,50.370095,48.780488
1346194080,11.0,11.0,11.0,11.0,0.5,5.5,11.0,1.0,10.979734,10.9255,50.370095,48.780488
1346194140,10.81,10.81,10.81,10.81,0.45,4.8645,10.81,1.0,10.978045,10.9263,49.561105,2.439024
1346194200,10.99,10.99,10.99,10.99,0.44,4.8356,10.99,1.0,10.978164,10.92555,50.320803,46.341463
1346195220,10.82,10.82,10.8,10.8,15.0,162.018492,10.8012328,1.0,10.976391,10.924,49.529402,0.0
1346196060,10.99,11.0,10.99,11.0,142.8,1570.109826,10.99516685,1.0,10.976626,10.92335,50.355391,48.780488
1346200980,11.0,11.0,11.0,11.0,220.0,2420.0,11.0,1.0,10.976858,10.9252,50.355391,48.780488
1346204340,10.91,10.91,10.91,10.91,30.16,329.0456,10.91,1.0,10.976193,10.92685,49.983574,26.829268
1346205060,10.91,10.91,10.91,10.91,2.9,31.639,10.91,1.0,10.975535,10.9285,49.983574,26.829268
1346205120,10.91,10.91,10.91,10.91,1.8,19.638,10.91,1.0,10.974882,10.93015,49.983574,26.829268
1346205180,10.91,10.91,10.91,10.91,2.5,27.275,10.91,1.0,10.974237,10.93095,49.983574,26.829268
1346205240,10.91,10.91,10.91,10.91,252.8,2758.048,10.91,1.0,10.973598,10.9321,49.983574,26.829268
1346205300,10.91,10.91,10.91,10.91,876.5767966,9563.452851,10.91,1.0,10.972965,10.93385,49.983574,26.829268
1346205960,11.04,11.04,11.04,11.04,2.74725052,30.32964574,11.04,1.0,10.973632,10.93475,50.527339,58.536585
1346206020,11.04,11.04,11.04,11.04,7.13702025,78.79270356,11.04,1.0,10.974292,10.9356,50.527339,58.536585
1346206080,10.9,10.9,10.9,10.9,25.39533094,276.8091073,10.9,1.0,10.973553,10.93715,49.936787,24.390244
1346206140,10.9,10.9,10.9,10.9,36.21395381,394.7320965,10.9,1.0,10.972821,10.93855,49.936787,24.390244
1346206200,10.9,10.9,10.9,10.9,20.39071525,222.2587962,10.9,1.0,10.972097,10.93975,49.936787,24.390244
1346206440,10.9,10.9,10.9,10.9,0.577,6.2893,10.9,1.0,10.971379,10.9408,49.936787,24.390244
1346215320,11.03,11.03,11.03,11.03,9.0,99.27,11.03,1.0,10.971963,10.94145,50.485052,56.097561
1346216040,11.03,11.04,11.03,11.04,12.82988464,141.6034027,11.03699735,1.0,10.97264,10.94215,50.526939,58.536585
1346216580,11.04,11.04,11.04,11.04,3.89891015,43.04396806,11.04,1.0,10.97331,10.94285,50.526939,58.536585
1346216760,11.04,11.04,11.04,11.04,0.34872119,3.849881938,11.04,1.0,10.973973,10.94415,50.526939,58.536585
1346219040,11.0,11.0,11.0,11.0,0.541,5.951,11.0,1.0,10.974232,10.94465,50.353972,48.780488
1346221380,11.0,11.0,11.0,11.0,5.0,55.0,11.0,1.0,10.974489,10.94515,50.353972,50.0
1346222640,11.05,11.05,11.05,11.05,68.71312217,759.28,11.05,1.0,10.97524,10.9459,50.567628,62.5
1346224800,11.05,11.05,11.05,11.05,5.556,61.3938,11.05,1.0,10.975984,10.94665,50.567628,62.5
1346224920,10.91,10.91,10.73,10.73,227.0642011,2448.994007,10.78546946,1.0,10.973536,10.94575,49.198894,0.0
1346224980,10.71,10.79,10.63,10.79,79.11421128,844.0972196,10.66935012,1.0,10.97171,10.94515,49.456697,28.070175
1346225820,11.05,11.05,11.05,11.05,5.7158371,63.15999996,11.05,1.0,10.972489,10.9459,50.549606,100.0
1346225880,11.02,11.02,11.02,11.02,44.42649728,489.58,11.02,1.0,10.972962,10.9466,50.423168,92.857143
1346227200,10.63,10.63,10.63,10.63,72.0,765.36,10.63,1.0,10.969549,10.94535,48.827501,0.0
1346227500,10.61,10.61,10.61,10.61,65.0,689.65,10.61,1.0,10.965972,10.94385,48.747993,0.0
1346228340,11.03,11.03,11.03,11.03,24.18585675,266.77,11.03,1.0,10.966609,10.94335,50.450854,95.454545
1346228460,11.0,11.0,11.0,11.0,1.0,11.0,11.0,1.0,10.966941,10.9438,50.330807,88.636364
1346228820,10.61,10.61,10.61,10.61,60.0,636.6,10.61,1.0,10.963389,10.94125,48.813265,0.0
1346229780,10.67,10.67,10.67,10.67,2.11013399,22.51512967,10.67,1.0,10.96047,10.93995,49.05079,13.636364
1346235360,11.05,11.05,11.05,11.05,2.438,26.9399,11.05,1.0,10.961361,10.9406,50.51248,100.0
1346235420,11.05,11.05,11.05,11.05,9.869,109.05245,11.05,1.0,10.962243,10.94115,50.51248,100.0
1346235540,11.05,11.05,11.05,11.05,24.174,267.1227,11.05,1.0,10.963116,10.94175,50.51248,100.0
1346235600,11.05,11.05,11.05,11.05,12.087,133.56135,11.05,1.0,10.963981,10.9424,50.51248,100.0
1346235660,11.05,11.05,11.05,11.05,2.105,23.26025,11.05,1.0,10.964837,10.943,50.51248,100.0
1346236260,11.05,11.05,11.05,11.05,3.60180995,39.79999995,11.05,1.0,10.965684,10.9436,50.51248,100.0
1346239620,10.86,10.86,10.86,10.86,0.8356,9.074616,10.86,1.0,10.964632,10.94325,49.776654,56.818182
1346239860,10.86,10.86,10.86,10.86,3.56,38.6616,10.86,1.0,10.963591,10.94295,49.776654,56.818182
1346240940,10.9,10.9,10.9,10.9,20.0,218.0,10.9,1.0,10.962959,10.94275,49.931749,65.909091
1346241180,10.86,10.86,10.85,10.85,61.42882136,666.5425,10.85064771,1.0,10.961835,10.9424,49.738785,54.545455
1346241600,10.85,10.85,10.85,10.85,20.0,217.0,10.85,1.0,10.960722,10.94205,49.738785,54.545455
1346242260,10.75,10.75,10.75,10.75,9.3002,99.97715,10.75,0.0,10.958625,10.94095,49.353484,31.818182
1346244600,10.99,10.99,10.99,10.99,7.37124659,81.01000002,10.99,0.0,10.958937,10.9413,50.282457,86.363636
1346245500,10.71,10.71,10.71,10.71,1.0,10.71,10.71,0.0,10.95646,10.9402,49.223807,22.727273
1346245920,10.7,10.7,10.7,10.7,0.75627291,8.092120137,10.7,0.0,10.953908,10.9393,49.186636,20.454545
1346245980,10.91,10.91,10.91,10.91,0.82126489,8.95999995,10.91,0.0,10.953471,10.9394,49.983775,68.181818
1346246700,10.73,10.73,10.73,10.73,2.911,31.23503,10.73,0.0,10.951248,10.93865,49.317298,27.272727
1346246940,10.67,10.67,10.67,10.67,0.44931072,4.794145382,10.67,0.0,10.948449,10.9375,49.097979,13.636364
1346247060,10.67,10.67,10.67,10.67,2.33552014,24.91999989,10.67,0.0,10.945679,10.93645,49.097979,13.636364
1346247180,10.67,10.67,10.67,10.67,5.66,60.3922,10.67,0.0,10.942936,10.93535,49.097979,13.636364
1346247600,10.65,10.65,10.65,10.65,0.00516914,0.055051341,10.65,0.0,10.940021,10.9342,49.024206,9.090909
1346247960,10.66,10.66,10.66,10.66,450.5412506,4802.769731,10.66,0.0,10.937235,10.933,49.062667,11.363636
1346248020,10.66,10.66,10.66,10.66,3.75906637,40.0716475,10.66,0.0,10.934476,10.9319,49.062667,11.363636
1346248140,10.66,10.66,10.66,10.66,149.36,1592.1776,10.66,0.0,10.931745,10.9308,49.062667,11.363636
1346248260,10.66,10.66,10.66,10.66,84.107,896.58062,10.66,0.0,10.929041,10.9297,49.062667,11.363636
1346248320,10.66,10.66,10.66,10.66,25.48217636,271.64,10.66,0.0,10.926364,10.92845,49.062667,11.363636
1346248560,10.66,10.66,10.66,10.66,5.0,53.3,10.66,0.0,10.923714,10.92735,49.062667,11.363636
1346248620,10.62,10.62,10.62,10.62,29.61892722,314.5530071,10.62,0.0,10.920692,10.926,48.910551,2.272727
1346248680,10.61,10.61,10.61,10.61,12.11,128.4871,10.61,0.0,10.9176,10.92465,48.872479,0.0
1346248740,10.6,10.6,10.6,10.6,17.0,180.2,10.6,0.0,10.91444,10.92315,48.834275,0.0
1346248800,10.54,10.54,10.54,10.54,45.87436889,483.5158481,10.54,0.0,10.910714,10.9214,48.605161,0.0
1346248860,10.53,10.53,10.53,10.53,273.5007417,2879.96281,10.53,0.0,10.906926,10.9195,48.566994,0.0
1346248920,10.53,10.53,10.52,10.52,75.51443661,794.632318,10.52291924,0.0,10.903076,10.9177,48.528695,0.0
1346248980,10.51,10.51,10.51,10.51,6.0505,63.590755,10.51,0.0,10.899165,10.91585,48.490264,0.0
1346249040,10.5,10.5,10.5,10.5,94.534,992.607,10.5,0.0,10.895193,10.91395,48.451702,0.0
1346249100,10.49,10.49,10.49,10.49,188.5475324,1977.863614,10.49,0.0,10.891161,10.912,48.413007,0.0
1346250960,10.7,10.7,10.7,10.7,1.09357216,11.70122211,10.7,0.0,10.889259,10.9111,49.268107,42.0
1346251740,10.63,10.63,10.63,10.63,14.44281674,153.527142,10.63,0.0,10.886679,10.9098,48.996029,28.0
1346251860,10.63,10.63,10.63,10.63,1.55718326,16.55285805,10.63,0.0,10.884125,10.90855,48.996029,28.0
1346252040,10.65,10.65,10.65,10.65,20.0961638,214.0241445,10.65,0.0,10.881796,10.90735,49.077186,32.0
1346252160,10.7,10.71,10.7,10.71,64.94057626,695.1445075,10.70431689,0.0,10.880086,10.9065,49.320325,44.0
1346252820,10.65,10.65,10.65,10.65,10.0480819,107.0120722,10.65,0.0,10.877797,10.90535,49.084785,32.0
1346252940,10.63,10.63,10.63,10.63,18.5,196.655,10.63,0.0,10.875331,10.9041,49.006379,33.333333
1346253720,10.65,10.65,10.65,10.65,10.0480819,107.0120722,10.65,1.0,10.873089,10.9029,49.088112,38.095238
1346253780,10.75,10.75,10.75,10.75,28.0341484,301.3670953,10.75,1.0,10.871864,10.90225,49.494895,61.904762
1346254020,10.91,10.99,10.91,10.99,24.0,262.8,10.95,1.0,10.87304,10.90275,50.449837,100.0
1346254680,10.65,10.65,10.65,10.65,10.0480819,107.0120722,10.65,1.0,10.870821,10.9016,49.127296,32.0
1346255400,10.9,10.9,10.89,10.89,4.48546374,48.86912745,10.895,1.0,10.871011,10.90165,50.056135,80.0
1346255700,10.99,10.99,10.99,10.99,2.01819836,22.17999998,10.99,1.0,10.872195,10.9022,50.435097,100.0
1346255760,10.75,10.75,10.75,10.75,1.77650089,19.09738457,10.75,1.0,10.87098,10.90155,49.528618,52.0
1346256060,10.95,10.95,10.92,10.92,6.9613111,76.1118888,10.93355658,0.0,10.871467,10.90175,50.16624,86.0
1346256360,10.75,10.75,10.75,10.75,0.07234623,0.777721973,10.75,0.0,10.870259,10.9011,49.537274,52.0
1346256480,10.93,10.93,10.93,10.93,2.24273187,24.51305934,10.93,0.0,10.870853,10.9013,50.201676,88.0
1346256540,10.93,10.93,10.93,10.93,12.35196163,135.0069406,10.93,0.0,10.871442,10.90155,50.201676,88.0
1346256600,10.94,10.94,10.94,10.94,2.00961638,21.9852032,10.94,0.0,10.872124,10.9018,50.238441,90.0
1346256660,10.94,10.94,10.94,10.94,1.18051159,12.9147968,10.94,0.0,10.872799,10.9021,50.238441,90.0
1346256720,10.75,10.75,10.75,10.75,9.04327371,97.21519238,10.75,0.0,10.871577,10.9013,49.536575,52.0
1346257140,10.87,10.87,10.87,10.87,20.3146003,220.8197053,10.87,0.0,10.871562,10.90125,49.980148,76.0
1346257320,10.87,10.87,10.75,10.75,10.00435146,107.7905534,10.77436692,0.0,10.870352,10.90045,49.542482,52.0
1346257440,10.75,10.75,10.75,10.75,2.07519047,22.30829755,10.75,0.0,10.869155,10.8998,49.542482,52.0
1346257620,10.87,10.87,10.8,10.8,18.17392202,197.3226552,10.85746131,0.0,10.868466,10.89925,49.727757,62.0
1346257980,10.85,10.87,10.8,10.8,20.11800745,217.7854915,10.82540068,0.0,10.867785,10.89885,49.727757,62.0
1346258040,10.8,10.8,10.8,10.8,13.5,145.8,10.8,0.0,10.867111,10.8983,49.727757,62.0
1346258280,10.87,10.87,10.8,10.8,20.99721458,227.5363568,10.83650195,0.0,10.866443,10.8979,49.727757,62.0
1346258580,10.87,10.87,10.8,10.8,18.96575455,205.4543862,10.83291391,0.0,10.865782,10.89725,49.727757,62.0
1346258880,10.85,10.85,10.8,10.8,19.96728616,216.1941472,10.82741768,0.0,10.865127,10.8968,49.727757,47.222222
1346259180,10.85,10.85,10.84,10.84,15.92620975,172.7292904,10.84559937,0.0,10.864877,10.8966,49.879482,58.333333
1346259540,10.85,10.87,10.8,10.8,15.06632333,163.2746822,10.83706215,1.0,10.864232,10.896,49.728643,47.222222
1346259840,10.87,10.87,10.87,10.87,2.03146003,22.08197053,10.87,1.0,10.864289,10.8958,49.994607,66.666667
1346260140,10.81,10.81,10.81,10.81,1.75213428,18.94057157,10.81,1.0,10.863749,10.89525,49.767787,50.0
1346260440,10.87,10.87,10.87,10.87,2.03146003,22.08197053,10.87,1.0,10.863811,10.8952,49.99579,66.666667
1346260740,10.81,10.81,10.81,10.81,1.75213428,18.94057157,10.81,1.0,10.863276,10.8947,49.768756,50.0
1346261040,10.87,10.87,10.87,10.87,2.03146003,22.08197053,10.87,1.0,10.863343,10.89465,49.996964,64.705882
1346261340,10.87,10.87,10.8,10.8,18.989291,206.2979011,10.86390751,1.0,10.862712,10.8941,49.732042,44.117647
1346261640,10.88,10.88,10.88,10.88,9.355,101.7824,10.88,1.0,10.862884,10.89405,50.03613,67.647059
1346262240,10.88,10.88,10.88,10.88,22.86618044,248.7840432,10.88,1.0,10.863055,10.89405,50.03613,67.647059
